GENE	COVERAGE	STRAIN	GROUP
QG37_04138	0.7764	CDC_B11214	India
QG37_04138	0.8015	CDC_B11215	India
QG37_04138	0.6842	CDC_B11216	India
QG37_04138	0.7223	CDC_B11217	India
QG37_04138	0.8305	CDC_B11218	India
QG37_04138	0.8333	CDC_B11219	India
QG37_04138	0.8353	CDC_B11220	Japan
QG37_04138	0.8120	CDC_B11221	South Africa
QG37_04138	0.8857	CDC_B11222	South Africa
QG37_04138	0.8234	CDC_B11223	South Africa
QG37_04138	0.8539	CDC_B11224	South Africa
QG37_04138	1.0319	CDC_B11225	South Africa
QG37_04138	0.8800	CDC_B11226	South Africa
QG37_04138	0.8515	CDC_B11227	South Africa
QG37_04138	0.8474	CDC_B11228	South Africa
QG37_04138	0.9302	CDC_B11229	South Africa
QG37_04138	0.7033	CDC_B11230	South Africa
QG37_04138	0.9511	CDC_B11243	Venezuela
QG37_04138	0.8561	CDC_B11244	Venezuela
QG37_04138	0.7978	CDC_B11245	Venezuela
QG37_04138	0.9148	CDC_B11246	Venezuela
QG37_04138	0.9710	CDC_B11247	Venezuela
QG37_04139	0.7868	CDC_B11096	Pakistan
QG37_04139	0.7495	CDC_B11097	Pakistan
QG37_04139	0.8650	CDC_B11098	Pakistan
QG37_04139	0.8206	CDC_B11099	Pakistan
QG37_04139	0.7819	CDC_B11101	Pakistan
QG37_04139	0.8280	CDC_B11102	Pakistan
QG37_04139	0.8307	CDC_B11103	Pakistan
QG37_04139	0.8648	CDC_B11105	Pakistan
QG37_04139	0.9221	CDC_B11112	Pakistan
QG37_04139	0.8286	CDC_B11113	Pakistan
QG37_04139	0.9654	CDC_B11114	Pakistan
QG37_04139	0.9300	CDC_B11115	Pakistan
QG37_04139	0.7481	CDC_B11116	Pakistan
QG37_04139	0.9080	CDC_B11117	Pakistan
QG37_04139	0.8788	CDC_B11118	Pakistan
QG37_04139	0.8764	CDC_B11119	Pakistan
QG37_04139	0.9026	CDC_B11200	India
QG37_04139	0.9140	CDC_B11201	India
QG37_04139	0.9189	CDC_B11205	India
QG37_04139	0.8794	CDC_B11206	India
QG37_04139	0.9235	CDC_B11207	India
QG37_04139	0.7889	CDC_B11208	India
QG37_04139	0.7761	CDC_B11209	India
QG37_04139	0.8349	CDC_B11210	India
QG37_04139	0.8032	CDC_B11212	India
QG37_04139	0.7461	CDC_B11213	India
QG37_04139	0.8753	CDC_B11214	India
QG37_04139	0.8916	CDC_B11215	India
QG37_04139	0.8736	CDC_B11216	India
QG37_04139	0.7627	CDC_B11217	India
QG37_04139	0.9802	CDC_B11218	India
QG37_04139	0.9761	CDC_B11219	India
QG37_04139	0.8271	CDC_B11220	Japan
QG37_04139	0.7961	CDC_B11221	South Africa
QG37_04139	0.9145	CDC_B11222	South Africa
QG37_04139	1.0334	CDC_B11223	South Africa
QG37_04139	0.9986	CDC_B11224	South Africa
QG37_04139	0.8015	CDC_B11225	South Africa
QG37_04139	0.6509	CDC_B11226	South Africa
QG37_04139	0.8949	CDC_B11227	South Africa
QG37_04139	0.7756	CDC_B11228	South Africa
QG37_04139	0.8340	CDC_B11229	South Africa
QG37_04139	0.7410	CDC_B11230	South Africa
QG37_04139	0.8700	CDC_B11243	Venezuela
QG37_04139	0.7513	CDC_B11244	Venezuela
QG37_04139	0.8039	CDC_B11245	Venezuela
QG37_04139	0.8818	CDC_B11246	Venezuela
QG37_04139	0.8559	CDC_B11247	Venezuela
QG37_04140	0.7245	CDC_B11096	Pakistan
QG37_04140	0.7364	CDC_B11097	Pakistan
QG37_04140	0.7982	CDC_B11098	Pakistan
QG37_04140	0.7438	CDC_B11099	Pakistan
QG37_04140	0.6830	CDC_B11101	Pakistan
QG37_04140	0.8136	CDC_B11102	Pakistan
QG37_04140	0.8158	CDC_B11103	Pakistan
QG37_04140	0.7580	CDC_B11105	Pakistan
QG37_04140	0.8523	CDC_B11112	Pakistan
QG37_04140	0.7572	CDC_B11113	Pakistan
QG37_04140	0.8776	CDC_B11114	Pakistan
QG37_04140	0.7287	CDC_B11115	Pakistan
QG37_04140	0.7766	CDC_B11116	Pakistan
QG37_04140	0.8164	CDC_B11117	Pakistan
QG37_04140	0.8463	CDC_B11118	Pakistan
QG37_04140	0.8509	CDC_B11119	Pakistan
QG37_04140	0.8076	CDC_B11200	India
QG37_04140	0.8470	CDC_B11201	India
QG37_04140	0.7175	CDC_B11205	India
QG37_04140	0.7948	CDC_B11206	India
QG37_04140	0.8194	CDC_B11207	India
QG37_04140	0.8081	CDC_B11208	India
QG37_04140	0.7909	CDC_B11209	India
QG37_04140	0.7745	CDC_B11210	India
QG37_04140	0.7584	CDC_B11212	India
QG37_04140	0.6919	CDC_B11213	India
QG37_04140	0.7613	CDC_B11214	India
QG37_04140	0.8115	CDC_B11215	India
QG37_04140	0.7455	CDC_B11216	India
QG37_04140	0.7493	CDC_B11217	India
QG37_04140	0.7477	CDC_B11218	India
QG37_04140	0.7405	CDC_B11219	India
QG37_04140	0.8340	CDC_B11220	Japan
QG37_04140	0.8006	CDC_B11221	South Africa
QG37_04140	0.8575	CDC_B11222	South Africa
QG37_04140	0.8342	CDC_B11223	South Africa
QG37_04140	0.7983	CDC_B11224	South Africa
QG37_04140	0.8212	CDC_B11225	South Africa
QG37_04140	0.8414	CDC_B11226	South Africa
QG37_04140	0.8627	CDC_B11227	South Africa
QG37_04140	0.9150	CDC_B11228	South Africa
QG37_04140	0.8470	CDC_B11229	South Africa
QG37_04140	0.7413	CDC_B11230	South Africa
QG37_04140	0.9359	CDC_B11243	Venezuela
QG37_04140	0.7985	CDC_B11244	Venezuela
QG37_04140	0.8563	CDC_B11245	Venezuela
QG37_04140	0.8456	CDC_B11246	Venezuela
QG37_04140	0.8500	CDC_B11247	Venezuela
QG37_04141	0.7919	CDC_B11096	Pakistan
QG37_04141	0.7432	CDC_B11097	Pakistan
QG37_04141	0.8206	CDC_B11098	Pakistan
QG37_04141	0.7828	CDC_B11099	Pakistan
QG37_04141	0.8128	CDC_B11101	Pakistan
QG37_04141	0.8781	CDC_B11102	Pakistan
QG37_04141	0.8922	CDC_B11103	Pakistan
QG37_04141	0.8065	CDC_B11105	Pakistan
QG37_04141	0.7273	CDC_B11112	Pakistan
QG37_04141	0.7714	CDC_B11113	Pakistan
QG37_04141	0.9720	CDC_B11114	Pakistan
QG37_04141	0.6848	CDC_B11115	Pakistan
QG37_04141	0.7686	CDC_B11116	Pakistan
QG37_04141	0.8147	CDC_B11117	Pakistan
QG37_04141	0.7991	CDC_B11118	Pakistan
QG37_04141	0.9375	CDC_B11119	Pakistan
QG37_04141	0.8217	CDC_B11200	India
QG37_04141	0.7565	CDC_B11201	India
QG37_04141	0.8253	CDC_B11205	India
QG37_04141	0.8809	CDC_B11206	India
QG37_04141	0.8282	CDC_B11207	India
QG37_04141	0.8462	CDC_B11208	India
QG37_04141	0.7598	CDC_B11209	India
QG37_04141	0.7843	CDC_B11210	India
QG37_04141	0.8488	CDC_B11212	India
QG37_04141	0.7334	CDC_B11213	India
QG37_04141	0.6934	CDC_B11214	India
QG37_04141	0.7928	CDC_B11215	India
QG37_04141	0.6806	CDC_B11216	India
QG37_04141	0.6487	CDC_B11217	India
QG37_04141	0.7724	CDC_B11218	India
QG37_04141	0.6669	CDC_B11219	India
QG37_04141	0.7894	CDC_B11220	Japan
QG37_04141	0.8315	CDC_B11221	South Africa
QG37_04141	0.8528	CDC_B11222	South Africa
QG37_04141	0.8060	CDC_B11223	South Africa
QG37_04141	0.7584	CDC_B11224	South Africa
QG37_04141	0.7498	CDC_B11225	South Africa
QG37_04141	0.8362	CDC_B11226	South Africa
QG37_04141	0.7304	CDC_B11227	South Africa
QG37_04141	0.7209	CDC_B11228	South Africa
QG37_04141	0.8154	CDC_B11229	South Africa
QG37_04141	0.7061	CDC_B11230	South Africa
QG37_04141	0.8833	CDC_B11243	Venezuela
QG37_04141	0.8048	CDC_B11244	Venezuela
QG37_04141	0.8136	CDC_B11245	Venezuela
QG37_04141	0.8732	CDC_B11246	Venezuela
QG37_04141	0.8385	CDC_B11247	Venezuela
QG37_04142	1.0259	CDC_B11096	Pakistan
QG37_04142	0.9828	CDC_B11097	Pakistan
QG37_04142	0.8444	CDC_B11098	Pakistan
QG37_04142	0.9129	CDC_B11099	Pakistan
QG37_04142	0.9639	CDC_B11101	Pakistan
QG37_04142	0.9753	CDC_B11102	Pakistan
QG37_04142	0.9347	CDC_B11103	Pakistan
QG37_04142	1.0747	CDC_B11105	Pakistan
QG37_04142	1.0006	CDC_B11112	Pakistan
QG37_04142	0.9500	CDC_B11113	Pakistan
QG37_04142	0.9895	CDC_B11114	Pakistan
QG37_04142	0.8334	CDC_B11115	Pakistan
QG37_04142	0.8073	CDC_B11116	Pakistan
QG37_04142	1.0638	CDC_B11117	Pakistan
QG37_04142	1.0149	CDC_B11118	Pakistan
QG37_04142	0.9191	CDC_B11119	Pakistan
QG37_04142	1.1250	CDC_B11200	India
QG37_04142	0.9206	CDC_B11201	India
QG37_04142	1.0819	CDC_B11205	India
QG37_04142	0.9941	CDC_B11206	India
QG37_04142	0.9801	CDC_B11207	India
QG37_04142	0.9750	CDC_B11208	India
QG37_04142	1.0149	CDC_B11209	India
QG37_04142	0.9083	CDC_B11210	India
QG37_04142	1.0173	CDC_B11212	India
QG37_04142	0.9614	CDC_B11213	India
QG37_04142	0.9729	CDC_B11214	India
QG37_04142	0.8209	CDC_B11215	India
QG37_04142	0.8178	CDC_B11216	India
QG37_04142	0.7857	CDC_B11217	India
QG37_04142	0.8136	CDC_B11218	India
QG37_04142	0.9136	CDC_B11219	India
QG37_04142	0.8952	CDC_B11220	Japan
QG37_04142	0.9284	CDC_B11221	South Africa
QG37_04142	0.9276	CDC_B11222	South Africa
QG37_04142	0.7733	CDC_B11223	South Africa
QG37_04142	1.0133	CDC_B11224	South Africa
QG37_04142	0.9126	CDC_B11225	South Africa
QG37_04142	0.9103	CDC_B11226	South Africa
QG37_04142	0.9430	CDC_B11227	South Africa
QG37_04142	0.9106	CDC_B11228	South Africa
QG37_04142	0.9169	CDC_B11229	South Africa
QG37_04142	0.9123	CDC_B11230	South Africa
QG37_04142	0.8804	CDC_B11243	Venezuela
QG37_04142	0.8575	CDC_B11244	Venezuela
QG37_04142	0.9135	CDC_B11245	Venezuela
QG37_04142	0.8221	CDC_B11246	Venezuela
QG37_04142	0.9665	CDC_B11247	Venezuela
QG37_04143	1.1049	CDC_B11096	Pakistan
QG37_04143	1.0614	CDC_B11097	Pakistan
QG37_04143	1.0699	CDC_B11098	Pakistan
QG37_04143	1.1076	CDC_B11099	Pakistan
QG37_04143	1.1049	CDC_B11101	Pakistan
QG37_04143	1.0780	CDC_B11102	Pakistan
QG37_04143	1.1577	CDC_B11103	Pakistan
QG37_04143	1.0905	CDC_B11105	Pakistan
QG37_04143	1.1141	CDC_B11112	Pakistan
QG37_04143	1.0156	CDC_B11113	Pakistan
QG37_04143	1.0889	CDC_B11114	Pakistan
QG37_04143	1.0941	CDC_B11115	Pakistan
QG37_04143	1.0847	CDC_B11116	Pakistan
QG37_04143	1.0001	CDC_B11117	Pakistan
QG37_04143	1.0169	CDC_B11118	Pakistan
QG37_04143	1.1265	CDC_B11119	Pakistan
QG37_04143	1.0410	CDC_B11200	India
QG37_04143	1.0591	CDC_B11201	India
QG37_04143	1.0606	CDC_B11205	India
QG37_04143	1.0608	CDC_B11206	India
QG37_04143	1.0725	CDC_B11207	India
QG37_04143	1.0515	CDC_B11208	India
QG37_04143	1.1287	CDC_B11209	India
QG37_04143	1.0130	CDC_B11210	India
QG37_04143	1.0286	CDC_B11212	India
QG37_04143	1.0147	CDC_B11213	India
QG37_04143	0.9674	CDC_B11214	India
QG37_04143	1.0332	CDC_B11215	India
QG37_04143	0.9343	CDC_B11216	India
QG37_04143	0.9115	CDC_B11217	India
QG37_04143	0.9497	CDC_B11218	India
QG37_04143	0.9724	CDC_B11219	India
QG37_04143	1.0234	CDC_B11220	Japan
QG37_04143	1.0481	CDC_B11221	South Africa
QG37_04143	1.0591	CDC_B11222	South Africa
QG37_04143	1.1538	CDC_B11223	South Africa
QG37_04143	1.0710	CDC_B11224	South Africa
QG37_04143	1.0569	CDC_B11225	South Africa
QG37_04143	1.1208	CDC_B11226	South Africa
QG37_04143	1.0498	CDC_B11227	South Africa
QG37_04143	1.0721	CDC_B11228	South Africa
QG37_04143	1.0858	CDC_B11229	South Africa
QG37_04143	1.0251	CDC_B11230	South Africa
QG37_04143	1.0633	CDC_B11243	Venezuela
QG37_04143	1.0494	CDC_B11244	Venezuela
QG37_04143	1.0495	CDC_B11245	Venezuela
QG37_04143	1.1064	CDC_B11246	Venezuela
QG37_04143	0.9865	CDC_B11247	Venezuela
QG37_04144	1.0335	CDC_B11096	Pakistan
QG37_04144	0.9328	CDC_B11097	Pakistan
QG37_04144	0.8445	CDC_B11098	Pakistan
QG37_04144	0.8618	CDC_B11099	Pakistan
QG37_04144	1.0649	CDC_B11101	Pakistan
QG37_04144	0.9244	CDC_B11102	Pakistan
QG37_04144	0.9948	CDC_B11103	Pakistan
QG37_04144	0.9800	CDC_B11105	Pakistan
QG37_04144	1.0105	CDC_B11112	Pakistan
QG37_04144	0.8775	CDC_B11113	Pakistan
QG37_04144	0.9189	CDC_B11114	Pakistan
QG37_04144	0.8578	CDC_B11115	Pakistan
QG37_04144	0.9388	CDC_B11116	Pakistan
QG37_04144	0.9423	CDC_B11117	Pakistan
QG37_04144	0.8767	CDC_B11118	Pakistan
QG37_04144	1.0155	CDC_B11119	Pakistan
QG37_04144	1.0007	CDC_B11200	India
QG37_04144	0.9166	CDC_B11201	India
QG37_04144	0.8945	CDC_B11205	India
QG37_04144	0.9402	CDC_B11206	India
QG37_04144	0.9932	CDC_B11207	India
QG37_04144	0.9936	CDC_B11208	India
QG37_04144	0.7925	CDC_B11209	India
QG37_04144	0.8663	CDC_B11210	India
QG37_04144	0.8790	CDC_B11212	India
QG37_04144	0.8955	CDC_B11213	India
QG37_04144	0.9267	CDC_B11214	India
QG37_04144	0.8896	CDC_B11215	India
QG37_04144	0.9117	CDC_B11216	India
QG37_04144	0.8324	CDC_B11217	India
QG37_04144	0.8898	CDC_B11218	India
QG37_04144	0.9667	CDC_B11219	India
QG37_04144	0.9436	CDC_B11220	Japan
QG37_04144	0.9837	CDC_B11221	South Africa
QG37_04144	1.0269	CDC_B11222	South Africa
QG37_04144	1.0192	CDC_B11223	South Africa
QG37_04144	0.9844	CDC_B11224	South Africa
QG37_04144	1.0377	CDC_B11225	South Africa
QG37_04144	1.0195	CDC_B11226	South Africa
QG37_04144	0.8337	CDC_B11227	South Africa
QG37_04144	1.0437	CDC_B11228	South Africa
QG37_04144	0.9149	CDC_B11229	South Africa
QG37_04144	0.9632	CDC_B11230	South Africa
QG37_04144	1.0523	CDC_B11243	Venezuela
QG37_04144	0.8823	CDC_B11244	Venezuela
QG37_04144	1.0023	CDC_B11245	Venezuela
QG37_04144	0.9752	CDC_B11246	Venezuela
QG37_04144	0.9401	CDC_B11247	Venezuela
QG37_04145	1.0680	CDC_B11096	Pakistan
QG37_04145	1.0061	CDC_B11097	Pakistan
QG37_04145	0.9836	CDC_B11098	Pakistan
QG37_04145	0.9689	CDC_B11099	Pakistan
QG37_04145	1.0694	CDC_B11101	Pakistan
QG37_04145	1.0436	CDC_B11102	Pakistan
QG37_04145	1.0751	CDC_B11103	Pakistan
QG37_04145	0.9890	CDC_B11105	Pakistan
QG37_04145	0.9999	CDC_B11112	Pakistan
QG37_04145	1.0283	CDC_B11113	Pakistan
QG37_04145	1.0551	CDC_B11114	Pakistan
QG37_04145	0.9865	CDC_B11115	Pakistan
QG37_04145	1.0172	CDC_B11116	Pakistan
QG37_04145	0.9674	CDC_B11117	Pakistan
QG37_04145	1.0818	CDC_B11118	Pakistan
QG37_04145	1.0855	CDC_B11119	Pakistan
QG37_04145	1.0227	CDC_B11200	India
QG37_04145	0.9741	CDC_B11201	India
QG37_04145	1.0204	CDC_B11205	India
QG37_04145	1.0683	CDC_B11206	India
QG37_04145	1.0596	CDC_B11207	India
QG37_04145	0.9850	CDC_B11208	India
QG37_04145	1.0876	CDC_B11209	India
QG37_04145	0.9712	CDC_B11210	India
QG37_04145	0.9826	CDC_B11212	India
QG37_04145	0.9369	CDC_B11213	India
QG37_04145	0.9982	CDC_B11214	India
QG37_04145	1.0041	CDC_B11215	India
QG37_04145	1.0392	CDC_B11216	India
QG37_04145	0.8587	CDC_B11217	India
QG37_04145	0.9611	CDC_B11218	India
QG37_04145	0.9551	CDC_B11219	India
QG37_04145	1.0131	CDC_B11220	Japan
QG37_04145	1.0571	CDC_B11221	South Africa
QG37_04145	1.1020	CDC_B11222	South Africa
QG37_04145	1.1335	CDC_B11223	South Africa
QG37_04145	1.0779	CDC_B11224	South Africa
QG37_04145	1.0872	CDC_B11225	South Africa
QG37_04145	1.0361	CDC_B11226	South Africa
QG37_04145	1.0240	CDC_B11227	South Africa
QG37_04145	1.0634	CDC_B11228	South Africa
QG37_04145	0.9783	CDC_B11229	South Africa
QG37_04145	1.0152	CDC_B11230	South Africa
QG37_04145	1.1485	CDC_B11243	Venezuela
QG37_04145	1.0940	CDC_B11244	Venezuela
QG37_04145	1.1146	CDC_B11245	Venezuela
QG37_04145	1.0127	CDC_B11246	Venezuela
QG37_04145	1.0544	CDC_B11247	Venezuela
QG37_04146	0.8246	CDC_B11096	Pakistan
QG37_04146	0.7369	CDC_B11097	Pakistan
QG37_04146	0.7419	CDC_B11098	Pakistan
QG37_04146	0.7800	CDC_B11099	Pakistan
QG37_04146	0.8128	CDC_B11101	Pakistan
QG37_04146	0.7937	CDC_B11102	Pakistan
QG37_04146	0.7713	CDC_B11103	Pakistan
QG37_04146	0.7536	CDC_B11105	Pakistan
QG37_04146	0.7865	CDC_B11112	Pakistan
QG37_04146	0.6800	CDC_B11113	Pakistan
QG37_04146	0.7527	CDC_B11114	Pakistan
QG37_04146	0.6664	CDC_B11115	Pakistan
QG37_04146	0.7120	CDC_B11116	Pakistan
QG37_04146	0.7831	CDC_B11117	Pakistan
QG37_04146	0.7927	CDC_B11118	Pakistan
QG37_04146	0.8712	CDC_B11119	Pakistan
QG37_04146	0.7974	CDC_B11200	India
QG37_04146	0.7549	CDC_B11201	India
QG37_04146	0.7513	CDC_B11205	India
QG37_04146	0.7702	CDC_B11206	India
QG37_04146	0.7797	CDC_B11207	India
QG37_04146	0.7079	CDC_B11208	India
QG37_04146	0.7401	CDC_B11209	India
QG37_04146	0.7722	CDC_B11210	India
QG37_04146	0.7640	CDC_B11212	India
QG37_04146	0.7335	CDC_B11213	India
QG37_04146	0.7667	CDC_B11214	India
QG37_04146	0.7319	CDC_B11215	India
QG37_04146	0.6934	CDC_B11216	India
QG37_04146	0.6669	CDC_B11217	India
QG37_04146	0.7522	CDC_B11218	India
QG37_04146	0.7484	CDC_B11219	India
QG37_04146	0.7434	CDC_B11220	Japan
QG37_04146	0.8164	CDC_B11221	South Africa
QG37_04146	0.8131	CDC_B11222	South Africa
QG37_04146	0.8415	CDC_B11223	South Africa
QG37_04146	0.8370	CDC_B11224	South Africa
QG37_04146	0.8160	CDC_B11225	South Africa
QG37_04146	0.8281	CDC_B11226	South Africa
QG37_04146	0.8098	CDC_B11227	South Africa
QG37_04146	0.8543	CDC_B11228	South Africa
QG37_04146	0.7899	CDC_B11229	South Africa
QG37_04146	0.7968	CDC_B11230	South Africa
QG37_04146	0.8789	CDC_B11243	Venezuela
QG37_04146	0.7886	CDC_B11244	Venezuela
QG37_04146	0.8013	CDC_B11245	Venezuela
QG37_04146	0.8518	CDC_B11246	Venezuela
QG37_04146	0.7441	CDC_B11247	Venezuela
QG37_04147	0.7895	CDC_B11096	Pakistan
QG37_04147	0.7743	CDC_B11097	Pakistan
QG37_04147	0.8475	CDC_B11098	Pakistan
QG37_04147	0.8518	CDC_B11099	Pakistan
QG37_04147	0.8257	CDC_B11101	Pakistan
QG37_04147	0.7079	CDC_B11102	Pakistan
QG37_04147	0.7949	CDC_B11103	Pakistan
QG37_04147	0.8503	CDC_B11105	Pakistan
QG37_04147	0.8817	CDC_B11112	Pakistan
QG37_04147	0.7819	CDC_B11113	Pakistan
QG37_04147	0.7859	CDC_B11114	Pakistan
QG37_04147	0.8258	CDC_B11115	Pakistan
QG37_04147	0.7243	CDC_B11116	Pakistan
QG37_04147	0.8915	CDC_B11117	Pakistan
QG37_04147	0.7886	CDC_B11118	Pakistan
QG37_04147	0.9051	CDC_B11119	Pakistan
QG37_04147	0.8283	CDC_B11200	India
QG37_04147	0.8311	CDC_B11201	India
QG37_04147	0.9036	CDC_B11205	India
QG37_04147	0.8106	CDC_B11206	India
QG37_04147	0.8751	CDC_B11207	India
QG37_04147	0.9355	CDC_B11208	India
QG37_04147	0.9113	CDC_B11209	India
QG37_04147	0.8237	CDC_B11210	India
QG37_04147	0.8411	CDC_B11212	India
QG37_04147	0.7710	CDC_B11213	India
QG37_04147	0.7795	CDC_B11214	India
QG37_04147	0.7472	CDC_B11215	India
QG37_04147	0.7285	CDC_B11216	India
QG37_04147	0.6554	CDC_B11217	India
QG37_04147	0.8785	CDC_B11218	India
QG37_04147	0.8274	CDC_B11219	India
QG37_04147	0.7816	CDC_B11220	Japan
QG37_04147	0.8353	CDC_B11221	South Africa
QG37_04147	0.8753	CDC_B11222	South Africa
QG37_04147	0.8801	CDC_B11223	South Africa
QG37_04147	0.9409	CDC_B11224	South Africa
QG37_04147	0.8456	CDC_B11225	South Africa
QG37_04147	0.7994	CDC_B11226	South Africa
QG37_04147	0.7703	CDC_B11227	South Africa
QG37_04147	0.7981	CDC_B11228	South Africa
QG37_04147	0.8034	CDC_B11229	South Africa
QG37_04147	0.8948	CDC_B11230	South Africa
QG37_04147	0.9047	CDC_B11243	Venezuela
QG37_04147	0.8916	CDC_B11244	Venezuela
QG37_04147	0.9113	CDC_B11245	Venezuela
QG37_04147	0.8635	CDC_B11246	Venezuela
QG37_04147	0.9092	CDC_B11247	Venezuela
QG37_04148	0.9133	CDC_B11096	Pakistan
QG37_04148	0.8892	CDC_B11097	Pakistan
QG37_04148	1.0048	CDC_B11098	Pakistan
QG37_04148	1.0286	CDC_B11099	Pakistan
QG37_04148	0.9120	CDC_B11101	Pakistan
QG37_04148	0.9216	CDC_B11102	Pakistan
QG37_04148	0.9264	CDC_B11103	Pakistan
QG37_04148	0.8257	CDC_B11105	Pakistan
QG37_04148	1.0004	CDC_B11112	Pakistan
QG37_04148	0.9740	CDC_B11113	Pakistan
QG37_04148	0.8685	CDC_B11114	Pakistan
QG37_04148	0.8286	CDC_B11115	Pakistan
QG37_04148	0.8340	CDC_B11116	Pakistan
QG37_04148	0.9559	CDC_B11117	Pakistan
QG37_04148	0.8630	CDC_B11118	Pakistan
QG37_04148	0.8791	CDC_B11119	Pakistan
QG37_04148	0.9898	CDC_B11200	India
QG37_04148	0.8953	CDC_B11201	India
QG37_04148	0.9689	CDC_B11205	India
QG37_04148	0.8929	CDC_B11206	India
QG37_04148	0.8715	CDC_B11207	India
QG37_04148	0.8847	CDC_B11208	India
QG37_04148	0.7639	CDC_B11209	India
QG37_04148	0.8606	CDC_B11210	India
QG37_04148	1.0885	CDC_B11212	India
QG37_04148	0.8199	CDC_B11213	India
QG37_04148	0.9642	CDC_B11214	India
QG37_04148	0.8443	CDC_B11215	India
QG37_04148	1.0114	CDC_B11216	India
QG37_04148	1.0946	CDC_B11217	India
QG37_04148	0.9338	CDC_B11218	India
QG37_04148	0.8610	CDC_B11219	India
QG37_04148	0.8977	CDC_B11220	Japan
QG37_04148	1.0408	CDC_B11221	South Africa
QG37_04148	1.0868	CDC_B11222	South Africa
QG37_04148	0.8391	CDC_B11223	South Africa
QG37_04148	1.0007	CDC_B11224	South Africa
QG37_04148	0.9419	CDC_B11225	South Africa
QG37_04148	1.1656	CDC_B11226	South Africa
QG37_04148	0.9381	CDC_B11227	South Africa
QG37_04148	0.8781	CDC_B11228	South Africa
QG37_04148	1.0015	CDC_B11229	South Africa
QG37_04148	0.9532	CDC_B11230	South Africa
QG37_04148	1.0473	CDC_B11243	Venezuela
QG37_04148	1.0740	CDC_B11244	Venezuela
QG37_04148	1.1314	CDC_B11245	Venezuela
QG37_04148	0.9299	CDC_B11246	Venezuela
QG37_04148	0.9736	CDC_B11247	Venezuela
QG37_04149	0.7783	CDC_B11096	Pakistan
QG37_04149	0.8186	CDC_B11097	Pakistan
QG37_04149	0.8085	CDC_B11098	Pakistan
QG37_04149	0.7975	CDC_B11099	Pakistan
QG37_04149	0.7642	CDC_B11101	Pakistan
QG37_04149	0.9611	CDC_B11102	Pakistan
QG37_04149	0.7652	CDC_B11103	Pakistan
QG37_04149	0.9349	CDC_B11105	Pakistan
QG37_04149	0.8485	CDC_B11112	Pakistan
QG37_04149	0.8303	CDC_B11113	Pakistan
QG37_04149	0.8579	CDC_B11114	Pakistan
QG37_04149	0.7318	CDC_B11115	Pakistan
QG37_04149	0.7783	CDC_B11116	Pakistan
QG37_04149	0.9616	CDC_B11117	Pakistan
QG37_04149	0.7780	CDC_B11118	Pakistan
QG37_04149	0.8021	CDC_B11119	Pakistan
QG37_04149	0.8009	CDC_B11200	India
QG37_04149	0.8794	CDC_B11201	India
QG37_04149	0.8134	CDC_B11205	India
QG37_04149	0.7795	CDC_B11206	India
QG37_04149	0.8360	CDC_B11207	India
QG37_04149	0.8443	CDC_B11208	India
QG37_04149	0.8103	CDC_B11209	India
QG37_04149	0.8226	CDC_B11210	India
QG37_04149	0.8658	CDC_B11212	India
QG37_04149	0.7949	CDC_B11213	India
QG37_04149	0.8275	CDC_B11214	India
QG37_04149	0.7256	CDC_B11215	India
QG37_04149	0.7899	CDC_B11216	India
QG37_04149	0.9360	CDC_B11217	India
QG37_04149	0.8233	CDC_B11218	India
QG37_04149	0.8157	CDC_B11219	India
QG37_04149	0.8408	CDC_B11220	Japan
QG37_04149	0.7832	CDC_B11221	South Africa
QG37_04149	0.9094	CDC_B11222	South Africa
QG37_04149	0.7897	CDC_B11223	South Africa
QG37_04149	0.8381	CDC_B11224	South Africa
QG37_04149	0.7885	CDC_B11225	South Africa
QG37_04149	0.8252	CDC_B11226	South Africa
QG37_04149	0.8864	CDC_B11227	South Africa
QG37_04149	0.8997	CDC_B11228	South Africa
QG37_04149	0.8562	CDC_B11229	South Africa
QG37_04149	0.8069	CDC_B11230	South Africa
QG37_04149	0.9461	CDC_B11243	Venezuela
QG37_04149	0.8414	CDC_B11244	Venezuela
QG37_04149	0.8189	CDC_B11245	Venezuela
QG37_04149	0.9803	CDC_B11246	Venezuela
QG37_04149	0.8195	CDC_B11247	Venezuela
QG37_04150	0.9503	CDC_B11096	Pakistan
QG37_04150	0.8245	CDC_B11097	Pakistan
QG37_04150	0.8908	CDC_B11098	Pakistan
QG37_04150	0.9757	CDC_B11099	Pakistan
QG37_04150	0.9439	CDC_B11101	Pakistan
QG37_04150	0.9890	CDC_B11102	Pakistan
QG37_04150	0.7936	CDC_B11103	Pakistan
QG37_04150	0.9665	CDC_B11105	Pakistan
QG37_04150	1.0907	CDC_B11112	Pakistan
QG37_04150	0.8804	CDC_B11113	Pakistan
QG37_04150	1.1768	CDC_B11114	Pakistan
QG37_04150	0.9059	CDC_B11115	Pakistan
QG37_04150	0.8651	CDC_B11116	Pakistan
QG37_04150	0.9880	CDC_B11117	Pakistan
QG37_04150	1.0798	CDC_B11118	Pakistan
QG37_04150	1.0946	CDC_B11119	Pakistan
QG37_04150	0.9983	CDC_B11200	India
QG37_04150	1.1391	CDC_B11201	India
QG37_04150	1.0043	CDC_B11205	India
QG37_04150	1.0101	CDC_B11206	India
QG37_04150	1.0635	CDC_B11207	India
QG37_04150	0.9241	CDC_B11208	India
